POI_ID,POI_Type,Name,Latitude,Longitude
4191511012,Bus_Stop,Ramukkana,6.7091472,79.9789569
4196862091,Bus_Stop,Peradeniya Hospital,7.2676394,80.600071
4207202199,Bus_Stop,16kanuwa bus stop,7.6626423,80.2241688
4207214295,Bus_Stop,kurunegala bus stop,7.6553943,80.2211229
4207248592,Bus_Stop,werella bus stop,7.6673021,80.2262444
4207251391,Bus_Stop,Anuradhapura bus stop,7.6557982,80.2210067
4208143530,Bus_Stop,Madugas Junction,6.9983542,80.0881721
4208143564,Bus_Stop,Unknown,7.0032005,80.0891236
4208144804,Bus_Stop,Unknown,7.0051159,80.0829907
4208144833,Bus_Stop,Unknown,7.0069102,80.0778731
4208144881,Bus_Stop,Ranavirugama,7.0081663,80.0750005
4208145030,Bus_Stop,Unknown,7.0052281,80.0658843
4210899294,Bus_Stop,Nadesapillai Memorial Bus Halt,8.7299734,80.5125159
4213619378,Bus_Stop,Unknown,6.9789555,80.1127083
4225350991,Bus_Stop,Vijayan east bus station,9.7783857,80.1161782
4235822090,Bus_Stop,Bluebell,6.8911129,79.9647275
4240097456,Bus_Stop,Castle Street,6.9111047,79.8855107
4240097457,Bus_Stop,Castle Street,6.9108875,79.8846263
4242158396,Bus_Stop,"Arangala junction Bus stop,Arangala",6.890559,79.9648087
4242158397,Bus_Stop,"Bluebell Bus stop,Pittugala",6.8910834,79.964922
4242158398,Bus_Stop,"Garment Bus stop,Pittugala",6.8912436,79.9691524
4242158399,Bus_Stop,"Arangala junction Bus stop,Malabe",6.8910365,79.9642922
4242158400,Bus_Stop,"Malwatta Bus stop,Arangala",6.8922562,79.9693241
4242158401,Bus_Stop,"Shailaaramaya Bus stop,Arangala",6.892334,79.9655042
4242158402,Bus_Stop,"Rathanarama Bus stop,Pittugala",6.8927875,79.9716898
4242158403,Bus_Stop,"Rathanarama Bus stop,Arangala",6.8928686,79.9719635
4242158405,Bus_Stop,"Kahanthota Bus stop,Arangala",6.893828,79.9732503
4242158406,Bus_Stop,"Kahanthota Bus stop,Pittugala",6.8939134,79.9732043
4242158407,Bus_Stop,"Micro Bus stop,Malabe",6.896328,79.959502
4242158408,Bus_Stop,"Micro Bus stop,Arangala",6.8964066,79.9595283
4242158409,Bus_Stop,"Koshena Bus stop,Arangala",6.8966993,79.973102
4242158410,Bus_Stop,"Koshena Bus stop,Pittugala",6.896715,79.9730595
4242158411,Bus_Stop,"Susilarama Bus stop,Arangala",6.8976562,79.9586592
4242158412,Bus_Stop,"Susilarama Bus stop,Malabe",6.8980963,79.9583656
4242158413,Bus_Stop,"Mihindu mawatha Bus stop,Arangala",6.8992456,79.9717696
4242158414,Bus_Stop,"Godallawaththa Bus stop,Arangala",6.8995956,79.9577315
4242158415,Bus_Stop,"Godallawaththa Bus stop,Malabe",6.8999899,79.9574491
4242158416,Bus_Stop,"Mihindu mawatha Bus stop,Pittugala",6.900463,79.971995
4242158417,Bus_Stop,"Jayanthi mawatha Bus stop,Arangala",6.9010953,79.9728259
4242158418,Bus_Stop,"Godallawatta Bus stop,Malabe",6.9035526,79.9591304
4242158419,Bus_Stop,"Godallawatta Bus stop,Kaduwela",6.9037223,79.9594469
4242158420,Bus_Stop,"Susilarama Bus stop,Malabe",6.9045215,79.9614862
4242158421,Bus_Stop,"Susilarama Bus stop,Kaduwela",6.9048182,79.9618305
4242158422,Bus_Stop,"Cinec Bus stop,Malabe",6.905323,79.9626474
4242158423,Bus_Stop,"Cinec Bus stop,Kaduwela",6.9057934,79.9635988
4242158424,Bus_Stop,"Thunhadahena Bus stop,Pittugala",6.9071341,79.9737303
4242158425,Bus_Stop,"Thunhadahena Bus stop,Arangala",6.9074153,79.9737555
4242158427,Bus_Stop,"Colombo - Hanwella Low Level Rd,Kaduwela",6.9353102,79.9839961
4242158445,Bus_Stop,"Kaduwela New Kandy Rd Bus Stop,Malabe",6.9343681,79.9837298
4242158448,Bus_Stop,Kothalawala Bus Stop,6.9235856,79.9779218
4242158449,Bus_Stop,"Kothalawala School Bus Stop,Malabe",6.929866,79.9826595
4242158451,Bus_Stop,"Kothalawala Temple Bus Stop,Malabe",6.9319182,79.9826295
4242158452,Bus_Stop,"Kothalawala Temple Bus Stop,Kaduwela",6.9324746,79.9824169
4242158454,Bus_Stop,"Malabe Junction bus stop, Kaduwela road",6.9039195,79.9542684
4242158455,Bus_Stop,"Malabe Junction bus stop, Malabe",6.9037081,79.9565175
4242158460,Bus_Stop,"Pattiyawatte Bus stop,Malabe",6.9267999,79.9801648
4242158461,Bus_Stop,"Pattiyawatte Bus stop,kaduwela",6.9273629,79.9804865
4242158471,Bus_Stop,"Pittugala Bus Stop, Kaduwela",6.9100314,79.9713527
4242158472,Bus_Stop,"Pittugala Bus Stop, Malambe",6.9092697,79.9706757
4242158480,Bus_Stop,"Seevali Mawatha Bus Stop, Kaduwela",6.9200541,79.9742537
4242158495,Bus_Stop,"Sudarshana Mawatha Bus Stop, Kaduwela",6.9089119,79.9666061
4242158496,Bus_Stop,"Sudarshana Mawatha Bus Stop, Malabe",6.9084104,79.9660421
4242158498,Bus_Stop,"Temple Bus Stop, Kaduwela",6.9089643,79.9698737
4242158499,Bus_Stop,"Temple Bus Stop, Malabe",6.9086674,79.9694526
4242158513,Bus_Stop,"Vihara Mawatha Bus Stop, kaduwela",6.9213897,79.9751164
4242158516,Bus_Stop,"Welivita bus stop, Kaduwela",6.9161484,79.9724112
4242158518,Bus_Stop,"Weva para bus stop, Kaduwela",6.9067853,79.9649578
4242158519,Bus_Stop,"Weva para bus stop, malabe",6.9062444,79.9645579
4242158520,Bus_Stop,"Wimukthi mawatha bus stop, Kaduwela",6.9132057,79.9720813
4242158521,Bus_Stop,"Wimukthi mawatha bus stop, Malabe",6.9125097,79.972218
4242159321,Bus_Stop,"Gamunupura Bus stop,Malabe",6.9171833,79.9735928
4242159333,Bus_Stop,"Gamunupura Bus stop,Kaduwela",6.9176287,79.9738523
4267425403,Bus_Stop,Puththukkulam Bus Halt,8.7617879,80.2581563
4273724303,Bus_Stop,Dehiyagatha,7.1078178,79.8839992
4283855644,Bus_Stop,Kegalle Junction,7.3232485,80.396528
4283875967,Bus_Stop,Polgahawela (Colombo),7.3350894,80.2997373
4284001519,Bus_Stop,Dewalegama,7.284085,80.322541
4284001520,Bus_Stop,Dewalegama,7.2848817,80.3219496
4284001521,Bus_Stop,Unknown,7.2820596,80.3248963
4284001522,Bus_Stop,Edurapotha,7.2655085,80.3271611
4284001529,Bus_Stop,Unknown,7.25738,80.3294276
4305742377,Bus_Stop,"Welivita bus stop, Malabe",6.9155918,79.9723812
4312348022,Bus_Stop,"Vihara Mawatha Bus Stop, Malabe",6.9211798,79.9749612
4312393974,Bus_Stop,"Seevali Mawatha Bus Stop, Malabe",6.9192249,79.97423
4313301849,Bus_Stop,"Parakumba Bus stop,Arangala",6.9012847,79.9568093
4313302695,Bus_Stop,Parakumba,6.9015659,79.9565544
4322773350,Bus_Stop,Harumalgoda Junction Bus Stop,6.0109106,80.3110181
4326656862,Bus_Stop,Unknown,7.87745,80.6508374
4342371291,Bus_Stop,Ulu Kade Bus Stop,6.037923,80.2956696
4342449789,Bus_Stop,Bogahagoda,6.0372356,80.3037803
4350781696,Bus_Stop,Unagahadeniya Bus Stop,7.1198418,80.1166333
4350790790,Bus_Stop,Urapola Bus Stop,7.0961906,80.144978
4350798095,Bus_Stop,Dikkanda junction bus stop,7.0704715,80.0932309
4350798790,Bus_Stop,Walgammulla bus stop,7.07703,80.121163
4350819494,Bus_Stop,Batagolla bus stop,7.0761073,80.0450635
4350839992,Bus_Stop,Nelligahamula bus stop,7.0843026,80.0788362
4352154890,Bus_Stop,Rabarwatta Junction,7.028712,80.080698
4353488090,Bus_Stop,Unknown,9.8139458,80.2314221
4353488091,Bus_Stop,Unknown,9.8059167,80.2230967
4353489089,Bus_Stop,Unknown,9.8160667,80.2334395
4353870716,Bus_Stop,Unknown,9.8055382,80.2097846
4353975277,Bus_Stop,Kacheriyadi,9.6604276,80.0288631
4353984459,Bus_Stop,Kacheriyadi,9.6604316,80.0298566
4355127491,Bus_Stop,Urapola Bus Stop,7.0976095,80.145078
4355971295,Bus_Stop,Unknown,9.6621356,80.0807884
4356028292,Bus_Stop,Ariyalai Junction,9.6599958,80.0574999
4356098796,Bus_Stop,Unknown,9.7835384,80.0782776
4356098797,Bus_Stop,Unknown,9.7626222,80.0662221
4356183593,Bus_Stop,Unknown,9.7109302,80.0742061
4356183594,Bus_Stop,Muththirai Santhi,9.6744618,80.0352423
4356187991,Bus_Stop,Unknown,9.7042904,80.0693148
4356193690,Bus_Stop,Unknown,9.6627385,80.0623594
4356193691,Bus_Stop,Unknown,9.7451539,80.1065036
4356197290,Bus_Stop,Unknown,9.7452388,80.0557477
4356215589,Bus_Stop,Unknown,9.6917189,80.0528699
4356215590,Bus_Stop,Unknown,9.7316025,80.0955616
4356215889,Bus_Stop,Bus Stop,9.7197983,80.0835733
4356216889,Bus_Stop,Unknown,9.7245209,80.0893169
4356217189,Bus_Stop,Neervely Kanthasamy Kovilady,9.7163662,80.0809484
4357173007,Bus_Stop,Kannathiddy Junction,9.6712684,80.0122479
4357173336,Bus_Stop,Thundi Junction,9.6523057,80.0414956
4357173425,Bus_Stop,Parameswara Junction,9.6826784,80.0247324
4357173426,Bus_Stop,Thirunelvely Junction,9.6896237,80.0279373
4357173641,Bus_Stop,Unknown,9.6577502,80.0249794
4357173851,Bus_Stop,Thapal Petti Junction,9.6854421,80.0256789
4357174892,Bus_Stop,Unknown,9.6762446,80.021195
4357242405,Bus_Stop,Unknown,9.7907553,80.1449294
4357242893,Bus_Stop,Navalar Madam,9.7988563,80.1912939
4357242991,Bus_Stop,Unknown,9.7909557,80.1580312
4357740901,Bus_Stop,Atchuvely,9.77739,80.1296398
4357787391,Bus_Stop,Nunavil Junction,9.6664406,80.1316667
4357788503,Bus_Stop,Punkan Kulam Junction,9.661003,80.0386024
4357797395,Bus_Stop,Unknown,9.6709753,80.0968195
4358133889,Bus_Stop,Unknown,9.7629855,80.1177468
4358498189,Bus_Stop,Unknown,9.6804355,80.0382838
4364596790,Bus_Stop,Unknown,9.5641707,80.3990375
4364619992,Bus_Stop,Unknown,9.4084421,80.4080725
4364640193,Bus_Stop,Unknown,9.3446952,80.4091406
4365789195,Bus_Stop,Thiranagama Blue Ocean,6.1190417,80.11647
4365799389,Bus_Stop,Thiranagama Blue Ocean,6.1188621,80.1166874
4365889199,Bus_Stop,Aariya Kulam Junction,9.6678436,80.018359
4365895592,Bus_Stop,Kuncharkadai junction,9.798118,80.1783584
4365923493,Bus_Stop,Moothavinayagar kovil bust stop,9.7979734,80.1865035
4365923494,Bus_Stop,Unknown,9.6708958,80.0216671
4368281089,Bus_Stop,Unknown,9.7971232,80.1698108
4369428600,Bus_Stop,bus stand,9.7027065,80.0357377
4369441395,Bus_Stop,Unknown,9.7178736,80.0443694
4369458090,Bus_Stop,Unknown,9.7306393,80.0237525
4370699566,Bus_Stop,Unknown,9.7858955,80.0335406
4370699568,Bus_Stop,Unknown,9.8099817,79.9971951
4370701929,Bus_Stop,Unknown,9.7741103,80.0301983
4371498122,Bus_Stop,Gartmore Estate (Rs 100),6.7987731,80.5564734
4375663117,Bus_Stop,Seeduwa Brandix Bus Stop,7.1381575,79.8751221
4388766701,Bus_Stop,Unknown,9.6742109,80.0110997
4388791397,Bus_Stop,Unknown,9.6868672,80.0139059
4388791398,Bus_Stop,Unknown,9.691847,80.0137222
4388791497,Bus_Stop,Unknown,9.6804552,80.0078357
4388791498,Bus_Stop,Unknown,9.6815108,80.0129724
4388791591,Bus_Stop,Unknown,9.7056112,80.0180428
4388795397,Bus_Stop,Kokuvil Junction Bus Halt,9.6955873,80.0140956
4388795398,Bus_Stop,Unknown,9.6984256,80.014757
4388795399,Bus_Stop,Unknown,9.6700909,80.0102072
4389097632,Bus_Stop,Unknown,8.6522846,80.3146525
4389098759,Bus_Stop,Unknown,8.6469609,80.3160565
4389111752,Bus_Stop,Unknown,8.6339842,80.3246367
4389112843,Bus_Stop,Unknown,8.6324876,80.3263404
4389122969,Bus_Stop,Unknown,8.6209326,80.3455056
4389131705,Bus_Stop,Unknown,8.6064819,80.3656643
4389136214,Bus_Stop,Unknown,8.6007669,80.3723656
4391439992,Bus_Stop,Unknown,9.7627531,80.0297904
4398449259,Bus_Stop,Unknown,7.038241,80.0423411
4398621058,Bus_Stop,Pinnawala Zoo,7.2961918,80.386736
4398621059,Bus_Stop,pinnawala,7.2996242,80.3863541
4398621070,Bus_Stop,Dhalughgala,7.3174363,80.3939425
4398621071,Bus_Stop,Kiriwandeniya,7.3179607,80.394367
4398621086,Bus_Stop,Mottappuliya Junction,7.3139972,80.3914971
4398621696,Bus_Stop,Pinnawala National School,7.3109002,80.3891472
4398621697,Bus_Stop,Ayurvedaya,7.3099867,80.388654
4398621702,Bus_Stop,Bathamburaya,7.3046686,80.3871305
4400727829,Bus_Stop,Unknown,9.7175872,80.0231821
4403661232,Bus_Stop,Unknown,7.0242578,80.0600815
4403661270,Bus_Stop,Henegama Central,7.02413,80.0472466
4410213535,Bus_Stop,Pugoda Police,6.9827803,80.1106484
4410222882,Bus_Stop,Waharaka,6.9933621,80.0845833
4410228502,Bus_Stop,Palpita,6.9880507,80.1069447
4410228529,Bus_Stop,Unknown,6.9888465,80.1047676
4424602698,Bus_Stop,Vantharumoolai,7.7942426,81.5805337
4424603793,Bus_Stop,Unknown,7.819008,81.5558821
4424604594,Bus_Stop,Unknown,7.7817701,81.5955698
4424605698,Bus_Stop,Unknown,7.8020417,81.5729586
4424610492,Bus_Stop,Unknown,7.7833116,81.5934044
4424615792,Bus_Stop,Unknown,7.7183042,81.6986821
4424615793,Bus_Stop,Unknown,7.7141132,81.6975606
4424617592,Bus_Stop,Unknown,7.7182262,81.6985832
4424619392,Bus_Stop,Unknown,7.776974,81.6039857
4424619399,Bus_Stop,Unknown,7.743355,81.6556249
4424619592,Bus_Stop,Unknown,7.7782971,81.6005575
4424619698,Bus_Stop,Unknown,7.819258,81.5554734
4424619699,Bus_Stop,Chenkaladi,7.7847953,81.5914998
4424619700,Bus_Stop,Unknown,7.7595515,81.6274859
4424619794,Bus_Stop,Unknown,7.7153669,81.6984235
4424651689,Bus_Stop,Unknown,7.7968891,81.5779252
4425035190,Bus_Stop,Unknown,7.9190948,81.5315055
4426037394,Bus_Stop,Unknown,7.9078032,81.5352448
4426037395,Bus_Stop,Unknown,7.7859498,81.5897425
4427434404,Bus_Stop,Unknown,7.8130994,81.561797
4427454496,Bus_Stop,Unknown,7.7780881,81.6014679
4427454903,Bus_Stop,Unknown,7.5322918,81.7879196
4427454908,Bus_Stop,Unknown,7.7579483,81.6295838
4427455199,Bus_Stop,Unknown,7.7206033,81.695285
4427456690,Bus_Stop,Unknown,7.791592,81.5831837
4427493789,Bus_Stop,Unknown,7.7282867,81.6847283
4427494489,Bus_Stop,Unknown,7.5315921,81.788233
4427494490,Bus_Stop,Unknown,7.7752427,81.6059555
4427766359,Bus_Stop,Horawala Junction ,6.9955497,80.0856708
4427766437,Bus_Stop,Ambagahavila,6.9952955,80.0667761
4428065006,Bus_Stop,Thalagahahena,7.1354305,80.3934949
4428689848,Bus_Stop,Kiribathkumbura,7.267752,80.5765206
4428950614,Bus_Stop,Putuhapuwa,7.3357005,80.7561707
4429119090,Bus_Stop,Unknown,7.2921396,79.8522598
4430244338,Bus_Stop,Kumballoluwa,7.3219395,80.7513927
4430244339,Bus_Stop,Madapola,7.3176628,80.7559817
4430244341,Bus_Stop,Orutota,7.3280607,80.7439803
4430244344,Bus_Stop,Gonawala,7.3162708,80.7360072
4430347570,Bus_Stop,Pachchakaatuwa,7.2847345,80.7053828
4430347575,Bus_Stop,Warapitiya,7.2814822,80.6864512
4430347576,Bus_Stop,New Town,7.2809112,80.6841665
4430347577,Bus_Stop,Police College,7.2804396,80.6835858
4430347584,Bus_Stop,Kalapura Junction,7.2798494,80.6762095
4430836980,Bus_Stop,Muruthagahamula,7.2060248,80.5869771
4430836981,Bus_Stop,Angalathenna,7.2062909,80.5896083
4433919983,Bus_Stop,Transformer Junction,7.0072691,79.9789041
4435566190,Bus_Stop,Unknown,5.9490226,80.5443817
4435566289,Bus_Stop,Unknown,5.9461527,80.5301304
4435566389,Bus_Stop,Unknown,5.9478536,80.5347379
4437215290,Bus_Stop,Unknown,5.938089,80.5740873
4437216190,Bus_Stop,Unknown,5.9288606,80.5847058
4437216191,Bus_Stop,Unknown,5.9332434,80.5806093
4437218489,Bus_Stop,Unknown,5.9282925,80.5885245
4437223789,Bus_Stop,Unknown,5.9413023,80.5722723
4437310156,Bus_Stop,Paththunupitiya,7.0778245,80.5428266
4443260300,Bus_Stop,Udawalawa Junction,6.4109055,80.7961956
4443909486,Bus_Stop,Ottery Junction,6.8860221,80.6279991
4448938860,Bus_Stop,Hewaheta,7.1117787,80.7632929
4449475639,Bus_Stop,Ella,6.8729561,81.049138
4451072593,Bus_Stop,Unknown,7.116147,80.130625
4451080197,Bus_Stop,Unknown,7.119778,80.116788
4458912734,Bus_Stop,Ihalagma,7.1352282,80.6334018
4469602569,Bus_Stop,Kandana Bus Stop,7.048824,79.8968519
4477383396,Bus_Stop,Unknown,7.2994671,80.6102671
4477445794,Bus_Stop,Unknown,8.3582407,80.5108295
4485340701,Bus_Stop,Unknown,6.4054889,80.2167441
4491700112,Bus_Stop,Illipaiyadichchenai Bus Station,7.7243386,81.5506444
4493715934,Bus_Stop,Bus Stop Rajapuram,7.6780577,81.5057063
4501666889,Bus_Stop,Unknown,6.8224617,79.9608014
4507610806,Bus_Stop,Rugam Bus Stetion,7.6510301,81.4948889
4507638522,Bus_Stop,Gampola (Kandy Rd),7.1647742,80.5711112
4526341892,Bus_Stop,St Peters Bus Stop,6.8809496,79.8617823
4535095101,Bus_Stop,Unknown,6.901353,79.9197695
4535095592,Bus_Stop,Maspanna,7.0299897,80.9412581
4535183690,Bus_Stop,Unknown,6.68965,80.0759095
4546030966,Bus_Stop,Gadol bokkuwa,7.0951854,80.5555917
4546031011,Bus_Stop,Unknown,7.0974416,80.5573855
4547500889,Bus_Stop,Unknown,7.1633741,79.9812158
4559389706,Bus_Stop,Mulana Junction,6.0467326,80.2900275
4572614805,Bus_Stop,Unknown,6.8834364,81.7821319
4580488791,Bus_Stop,Unknown,6.8847079,79.9989716
4582386164,Bus_Stop,Unknown,6.8969049,81.4035039
4582387420,Bus_Stop,Unknown,6.9059731,81.3982279
4582396911,Bus_Stop,Unknown,6.9146981,81.3910468
4582417947,Bus_Stop,Unknown,6.9291751,81.3691439
4586399089,Bus_Stop,Unknown,6.0019193,80.2600697
4589380346,Bus_Stop,Unknown,6.9064048,81.4733665
4590715991,Bus_Stop,Point Pedro,9.8248038,80.2366073
4591951182,Bus_Stop,Dombagahawela,6.9031815,81.4454611
4605310842,Bus_Stop,Owala Junction,7.2685517,80.5787172
4605316487,Bus_Stop,Kehelwala,7.268662,80.5805065
4614290990,Bus_Stop,BUS STOP - refreshing point,7.0752334,80.6752056
4614427791,Bus_Stop,Unknown,8.1124684,81.0404541
4614483489,Bus_Stop,Unknown,8.0865037,80.9772993
4614513089,Bus_Stop,Unknown,7.0988516,80.6438876
4615309189,Bus_Stop,Unknown,7.588219,80.2422135
4615309289,Bus_Stop,Unknown,7.5884147,80.2489716
4618953791,Bus_Stop,Unknown,7.0793678,80.2957919
4619057590,Bus_Stop,Unknown,7.0707527,80.2842789
4619057591,Bus_Stop,Unknown,7.376284,80.3136617
4634819377,Bus_Stop,Unknown,6.9860047,80.109277
4634833121,Bus_Stop,Unknown,6.9920779,80.0995498
4634833893,Bus_Stop,Peragas Junction,6.9962518,80.1016228
4645406981,Bus_Stop,Seeduwa junction bus halt,7.1313464,79.8769289
4689122184,Bus_Stop,Rathupaswala,7.0533692,80.0167027
4693134156,Bus_Stop,Hettiyawatte Junction,6.9499007,79.8574676
4693137825,Bus_Stop,Polduwa Bus Stop,6.9032323,79.9117056
4705053903,Bus_Stop,Unknown,7.4328053,80.4464022
4707700975,Bus_Stop,Shanika Hotel stop,7.2875032,80.708973
4712670989,Bus_Stop,Unknown,7.1776757,81.1957139
4717785990,Bus_Stop,Unknown,6.6289715,80.7317548
4719075840,Bus_Stop,Unknown,6.8330239,81.0746725
4719075841,Bus_Stop,Unknown,6.8330343,81.0742874
4719084012,Bus_Stop,Gorupokuna Junction,6.106694,80.9197719
4727723195,Bus_Stop,Unknown,6.2681586,81.2973328
4727737690,Bus_Stop,Unknown,6.2681782,81.297703
4727745889,Bus_Stop,Unknown,6.2703735,81.2925716
4730256890,Bus_Stop,Unknown,6.0149133,80.249229
4732125322,Bus_Stop,Unknown,5.9743349,80.4357091
4732125521,Bus_Stop,Unknown,5.9723597,80.4427409
4737554022,Bus_Stop,Unknown,7.4058823,80.6109104
4737555921,Bus_Stop,Unknown,7.4025147,80.612867
4737565322,Bus_Stop,Unknown,7.4122488,80.608038
4737565323,Bus_Stop,Unknown,7.4166085,80.6117647
4737565324,Bus_Stop,Unknown,7.4188903,80.6084062
4737565325,Bus_Stop,Unknown,7.424369,80.6155069
4737565326,Bus_Stop,Unknown,7.4277299,80.6200361
4737565327,Bus_Stop,Unknown,7.4378164,80.6236887
4737565328,Bus_Stop,Unknown,7.4403366,80.6319671
4737565422,Bus_Stop,Unknown,7.4311612,80.6210305
4737565423,Bus_Stop,Unknown,7.4336443,80.622077
4737706224,Bus_Stop,Unknown,7.4511517,80.63095
4737706225,Bus_Stop,Unknown,7.4627222,80.6258349
4737728921,Bus_Stop,Unknown,7.4541958,80.629635
4737728922,Bus_Stop,Unknown,7.4599365,80.6279207
4737728923,Bus_Stop,Unknown,7.4654502,80.6240519
4737728924,Bus_Stop,Unknown,7.4678011,80.6227683
4739580226,Bus_Stop,Unknown,7.2371575,79.8485023
4763736396,Bus_Stop,Unknown,7.7821969,81.5948012
4763861837,Bus_Stop,Rukam,7.6568982,81.4962424
4763871556,Bus_Stop,Illipaiyadichchenai Bus Station,7.7276471,81.5526558
4763891351,Bus_Stop,Sinnaththurai Bus Stop,7.6889215,81.5192758
4765958955,Bus_Stop,Unknown,7.2797407,80.6766705
4766411398,Bus_Stop,Kiththul,7.6661954,81.5012777
4766762823,Bus_Stop,Nanu Oya,6.9407427,80.7440644
4769294133,Bus_Stop,Gamini School,6.9599655,80.7708724
4769295123,Bus_Stop,Gregory Lake,6.9537634,80.7795416
4769328921,Bus_Stop,Gamini School,6.9600657,80.7704776
4770648925,Bus_Stop,Unknown,7.8694772,81.5394618
4770648927,Bus_Stop,Unknown,7.8648325,81.538572
4770728224,Bus_Stop,Unknown,7.875907,81.5409012
4770748521,Bus_Stop,Unknown,7.8772288,81.5407449
4782372388,Bus_Stop,Walahamulla,6.9401261,80.8735136
4782375617,Bus_Stop,Medawela,6.9265847,80.8682524
4782403145,Bus_Stop,Hibiliyagahamaditta,6.9383729,80.8895746
4782457892,Bus_Stop,Uma Ela,6.9371435,80.8804314
4782457893,Bus_Stop,Idama Junction,6.9428663,80.8838048
4782457894,Bus_Stop,Unknown,6.9387394,80.885626
4782457895,Bus_Stop,Ambagasdowa,6.9275219,80.8949949
4782457896,Bus_Stop,Rathamba,6.9228085,80.8996909
4782984636,Bus_Stop,Blackpool Bridge,6.9492414,80.7741073
4782984714,Bus_Stop,Kasthuri Kade,6.9421126,80.776851
4782985427,Bus_Stop,Hatharaweni Piyawara,6.9349505,80.7750876
4782985450,Bus_Stop,Meepilimana,6.9243323,80.7894592
4786164742,Bus_Stop,Unknown,6.8652121,81.0363011
4788709765,Bus_Stop,Unknown,6.0322894,80.2148351
4789874155,Bus_Stop,Unknown,6.8935255,80.5978579
4793241844,Bus_Stop,Ambagasdowa New Town,6.9279331,80.8984144
4793293590,Bus_Stop,Sappu Kade,6.9014188,80.901933
4793293591,Bus_Stop,Nugathalawa,6.9019848,80.8879302
4793293592,Bus_Stop,Keppetipola Depot,6.896748,80.8749139
4793293593,Bus_Stop,Keppetipola,6.8938112,80.8692578
4793293594,Bus_Stop,Thorana Junction,6.8933753,80.8654102
4793293596,Bus_Stop,Balungala,6.9064836,80.853592
4793293597,Bus_Stop,Padinawela,6.9054168,80.8486387
4793293598,Bus_Stop,Boragas,6.9078799,80.8411023
4793293599,Bus_Stop,Rendapola,6.916632,80.8314531
4793293600,Bus_Stop,Hakgala Park,6.928371,80.8213186
4793293601,Bus_Stop,Seetha Eliya Kovil,6.9330053,80.810501
4793293602,Bus_Stop,Seetha Eliya,6.9358372,80.8040857
4793293603,Bus_Stop,Katumana,6.9439133,80.7963711
4793293604,Bus_Stop,Magasthota Bus Stop,6.9474337,80.7910328
4793293605,Bus_Stop,Upper Lake,6.9524425,80.7868483
4793293606,Bus_Stop,Cinecita,6.9626475,80.7666973
4793293607,Bus_Stop,Shed,6.9671962,80.7675674
4795115922,Bus_Stop,Unknown,7.2525412,80.3772
4798950841,Bus_Stop,Bomburuella,6.9424567,80.8402503
4799126255,Bus_Stop,Bulnewa Junction,8.0443341,80.445198
4807048921,Bus_Stop,Lunuwaththa,6.9553471,80.9264871
4815806934,Bus_Stop,Route 187 Airport,6.9343411,79.8486168
4839682856,Bus_Stop,Katukurunda Junction,6.8595502,79.9657501
4839682857,Bus_Stop,Wasalawatte Junction,6.8610121,79.9646047
4870419011,Bus_Stop,Unknown,7.1040124,80.8606715
4871019831,Bus_Stop,Unknown,7.1252487,80.8202845
4871034102,Bus_Stop,Unknown,7.123174,80.8321975
4871034105,Bus_Stop,Unknown,7.1230316,80.8329445
4886770573,Bus_Stop,Unknown,7.0959138,80.8589755
4890098822,Bus_Stop,Glenanore State,6.7787822,80.9302752
4890098823,Bus_Stop,Unknown,6.7992186,80.9149451
4905866724,Bus_Stop,Unknown,7.281947,80.6231992
4905874622,Bus_Stop,Unknown,7.2844934,80.6267786
4905878721,Bus_Stop,Unknown,7.2796319,80.6200664
4905878921,Bus_Stop,Unknown,7.2880917,80.6316153
4906042421,Bus_Stop,Unknown,7.2930553,80.634632
4906133321,Bus_Stop,Unknown,7.2671468,80.6218983
4911159489,Bus_Stop,Unknown,6.094321,80.1367341
4919105423,Bus_Stop,Unknown,5.9430942,80.5200073
4920389407,Bus_Stop,Okkampitiya,6.7511094,81.3066722
4922432802,Bus_Stop,6th Mile Post,7.4433258,80.4311561
4923954947,Bus_Stop,Nape Junction Bus Stop,7.4478788,80.4267228
4926640731,Bus_Stop,Unknown,7.8064941,80.6107997
4926780610,Bus_Stop,Unknown,7.7775502,80.585488
4943979647,Bus_Stop,Unknown,7.6231284,80.6059638
4943979648,Bus_Stop,Unknown,7.6222759,80.6064545
4949075922,Bus_Stop,Unknown,7.2216256,80.714019
4955880478,Bus_Stop,Mattegoda Junction,6.8291124,79.9656089
4959487757,Bus_Stop,Pahala Pelahala,6.9792569,80.0549628
4959487867,Bus_Stop,Parangoda,6.9751055,80.0516876
4965168166,Bus_Stop,Arangala,7.685677,80.6452421
4971900518,Bus_Stop,4th Junction,7.6171027,80.6731017
4971900520,Bus_Stop,Andawala,7.6067792,80.6785569
4971921498,Bus_Stop,Kubaloluwa,7.5845898,80.6702229
4975744839,Bus_Stop,Food City / Commercial /ගබඩාව,7.2652279,80.557179
4983917827,Bus_Stop,Unknown,7.0738406,80.016736
4983928823,Bus_Stop,Unknown,7.0728698,80.0158949
5004197051,Bus_Stop,Kegalle,7.3355004,80.2998235
5004994521,Bus_Stop,Unknown,7.0683414,80.6853635
5004994721,Bus_Stop,Wedamulla වෙදමුල්ල,7.041604,80.7069477
5004994722,Bus_Stop,Helbodagama,7.0805056,80.6603307
5004995121,Bus_Stop,Abagahamula,7.0790136,80.6634111
